id;tekst;user;fødselsår;dialekt;køn;postnummer;varighed_sek;word_error_rate;sætning_id
b91186d7-cf0a-4ad2-9ca7-0424bbfb0b83;Senere på dagen arrangerer biblioteket en workshop for nye borgere i Vildby. Sara har inviteret en lokal forfatter til at tale om danske traditioner og kultur.;cf9111f808d3f290dfd8de9fbc835f31ad2f4d4c;1980_erne;vestjysk;female;7470;9;0.0;78
9f2ef69d-79d5-446e-adb2-4b94cb4769d8;Workshoppen er velbesøgt, og deltagerne engagerer sig i diskussionerne. Sara ser, hvordan biblioteket fungerer som et sted for kulturel udveksling og integration.;cf9111f808d3f290dfd8de9fbc835f31ad2f4d4c;1980_erne;vestjysk;female;7470;10;0.0909091;87
a7649fd5-0ea1-4183-a675-369bc927b3e2;Tilbage ved skranken møder Sara en ældre mand, der søger hjælp til at bruge bibliotekets digitale tjenester. Hun viser ham, hvordan man låner e-bøger og bruger online ressourcer.;cf9111f808d3f290dfd8de9fbc835f31ad2f4d4c;1980_erne;vestjysk;female;7470;11;0.0;88
595c2228-ee0d-4a2e-b45d-77c0d0c34032;Senere på dagen er der en debat om byudvikling. Biblioteket har inviteret politikere og borgere til at diskutere fremtidens Vildby. Lokalet er fyldt med engagerede deltagere.;cf9111f808d3f290dfd8de9fbc835f31ad2f4d4c;1980_erne;vestjysk;female;7470;11;0.0384615;89
0b4dce62-6034-4a62-bd37-e01b9fde911f;Sara ser, hvordan biblioteket ikke kun er et sted for bøger, men også et rum for dialog og demokrati. Det er her, ideer kan udveksles og fællesskab kan skabes.;cf9111f808d3f290dfd8de9fbc835f31ad2f4d4c;1980_erne;vestjysk;female;7470;11;0.0689655;90
b52a5ef0-f5c1-4768-9683-71f3665ef557;Da dagen slutter, ser Sara ud over det livlige bibliotek. Hun er stolt af at være en del af et sted, der betyder så meget for så mange. Et sted, hvor alle er velkomne.;cf9111f808d3f290dfd8de9fbc835f31ad2f4d4c;1980_erne;vestjysk;female;7470;10;0.0;91
684a42ed-60d9-48a5-94cc-c151a337b3f6;Thomas arbejder i Vildby Kommunes afdeling for affald og genbrug. Hans dag starter tidligt, da han møder ind for at koordinere dagens affaldsindsamling i byen.;ee996ee2470e8a1b460233c71425eab55f43a496;1990_erne;oestjysk;male;8500;11;0.0;28
0b8dfc17-06b9-40b6-8277-e12627fdd5bd;Kommunen har implementeret et omfattende affaldssorteringssystem. Thomas overvåger indsatsen og sørger for, at skraldebilerne følger ruterne og afhenter affaldet regelmæssigt.;ee996ee2470e8a1b460233c71425eab55f43a496;1990_erne;oestjysk;male;8500;12;0.2;29
05d00908-9eff-4d3f-a3d5-708a30d60340;Hver husstand har fået tildelt containere til forskellige typer affald: restaffald, papir, glas og organisk affald. Thomas sikrer, at borgerne har den nødvendige information.;ee996ee2470e8a1b460233c71425eab55f43a496;1990_erne;oestjysk;male;8500;14;0.166667;30
d8a0b9d4-cffc-4fbf-9cb6-ba6af904582e;For at gøre affaldssortering nemt og effektivt har kommunen udarbejdet en guide til borgerne. Thomas opdaterer denne guide, så den altid er tilpasset aktuelle behov.;ee996ee2470e8a1b460233c71425eab55f43a496;1990_erne;oestjysk;male;8500;13;0.12;92
1e3f90f4-5b21-4194-aa5c-8598389979c4;Senere på dagen besøger Thomas et af byens genbrugsstationer. Her møder han personalet og tjekker, at stationen fungerer optimalt, og at affaldet bliver sorteret korrekt.;ee996ee2470e8a1b460233c71425eab55f43a496;1990_erne;oestjysk;male;8500;11;0.04;93
0a2ce0fb-badf-4813-9027-4ba59cbb1611;Borgerne har adgang til genbrugsstationerne, hvor de kan aflevere storskrald, elektronik og farligt affald. Thomas ser, at borgerne er aktive brugere af faciliteterne.;ee996ee2470e8a1b460233c71425eab55f43a496;1990_erne;oestjysk;male;8500;13;0.0434783;94
306587be-c7d7-46bc-86ba-25fed5042806;På genbrugsstationen observerer Thomas, hvordan forskellige typer affald sorteres og forberedes til genanvendelse. Papir, plast og metal bliver sendt videre til genbrugscentre.;ee996ee2470e8a1b460233c71425eab55f43a496;1990_erne;oestjysk;male;8500;10;0.0909091;95
35c9a48a-38ad-450c-95fd-f2ee8fa43e84;Thomas deltager også i et møde om nye initiativer for at reducere affaldsmængden. Kommunen planlægger kampagner, der skal opfordre borgerne til at genbruge og mindske spild.;ee996ee2470e8a1b460233c71425eab55f43a496;1990_erne;oestjysk;male;8500;13;0.115385;96
8e13ec88-1c2c-43a5-b5e1-1e72ee824d8c;En af kampagnerne fokuserer på at mindske madspild. Thomas er med til at udvikle materiale, der skal informere borgerne om, hvordan de kan undgå at smide mad ud.;ee996ee2470e8a1b460233c71425eab55f43a496;1990_erne;oestjysk;male;8500;11;0.0357143;97
853e6d87-fbe1-468c-b95e-e91caf336f74;Hen på eftermiddagen besøger Thomas en skole, hvor han holder et oplæg om affaldssortering for eleverne. Han forklarer, hvordan de kan hjælpe med at passe på miljøet.;ee996ee2470e8a1b460233c71425eab55f43a496;1990_erne;oestjysk;male;8500;10;0.0;98
8c361761-d27b-4ade-b937-62c07ba687f6;Tilbage på kontoret gør Thomas status over dagens indsats. Han ved, at god affaldshåndtering er vigtig for byens bæredygtighed og arbejder fortsat for at forbedre systemet.;ee996ee2470e8a1b460233c71425eab55f43a496;1990_erne;oestjysk;male;8500;11;0.115385;99
14c66574-04fa-494a-8a60-cccf070e24c0;Da dagen slutter, er Thomas tilfreds med, hvordan affaldshåndteringen i Vildby fungerer. Borgerne bidrager aktivt til genbrug, og kommunen støtter dem hele vejen.;ee996ee2470e8a1b460233c71425eab55f43a496;1990_erne;oestjysk;male;8500;11;0.130435;100
98f047ce-26e2-460a-96d9-c26d7428a460;Sara arbejder som bibliotekar på det lokale bibliotek i Vildby. Hun ser biblioteket som et centralt mødested, hvor byens borgere kan samles om læring og fællesskab.;d4362ea78ddf8720bc8894a40cd1a47933dbc7dd;1970_erne;fynsk;male;5700;16;0.0;18
1b40935a-de8d-490e-afbe-d8e07b80c2d4;Dagen starter med, at Sara forbereder en læsegruppe for ældre. Gruppen mødes ugentligt for at diskutere bøger og dele deres læseoplevelser. Det skaber både glæde og fællesskab.;d4362ea78ddf8720bc8894a40cd1a47933dbc7dd;1970_erne;fynsk;male;5700;17;0.0740741;19
6cd1af6b-524d-4971-ab65-280bdf903fd7;Mens læsegruppen samles, forbereder Sara næste aktivitet i børneafdelingen. Biblioteket arrangerer en højtlæsningstime, hvor børn og forældre kan lytte til historier sammen.;d4362ea78ddf8720bc8894a40cd1a47933dbc7dd;1970_erne;fynsk;male;5700;16;0.0;20
28479b49-d340-4427-a54e-b9a76ce17ef7;I børneafdelingen dukker flere familier op, og Sara læser en populær børnebog højt. Børnene sidder stille og lytter, mens deres forældre hygger sig og snakker sammen.;d4362ea78ddf8720bc8894a40cd1a47933dbc7dd;1970_erne;fynsk;male;5700;14;0.0384615;21
a4ccfe85-63fc-451e-a23b-bfa68cb0cd38;Efter højtlæsningen hjælper Sara en gruppe studerende, som har brug for materiale til et projekt. Hun viser dem, hvordan de kan finde relevante bøger og artikler.;d4362ea78ddf8720bc8894a40cd1a47933dbc7dd;1970_erne;fynsk;male;5700;12;0.0384615;22
a47275a6-c745-41fa-9d6d-d858c531d5bf;Senere på dagen arrangerer biblioteket en workshop for nye borgere i Vildby. Sara har inviteret en lokal forfatter til at tale om danske traditioner og kultur.;d4362ea78ddf8720bc8894a40cd1a47933dbc7dd;1970_erne;fynsk;male;5700;14;0.0;78
6067c344-3eb9-4282-a519-c29947d1b259;Workshoppen er velbesøgt, og deltagerne engagerer sig i diskussionerne. Sara ser, hvordan biblioteket fungerer som et sted for kulturel udveksling og integration.;d4362ea78ddf8720bc8894a40cd1a47933dbc7dd;1970_erne;fynsk;male;5700;14;0.0454545;87
e9c04d22-83ec-4fda-88e2-12fd3a627435;Tilbage ved skranken møder Sara en ældre mand, der søger hjælp til at bruge bibliotekets digitale tjenester. Hun viser ham, hvordan man låner e-bøger og bruger online ressourcer.;d4362ea78ddf8720bc8894a40cd1a47933dbc7dd;1970_erne;fynsk;male;5700;13;0.0;88
49b28c66-a9d6-4da1-b445-25586633f4d3;Senere på dagen er der en debat om byudvikling. Biblioteket har inviteret politikere og borgere til at diskutere fremtidens Vildby. Lokalet er fyldt med engagerede deltagere.;d4362ea78ddf8720bc8894a40cd1a47933dbc7dd;1970_erne;fynsk;male;5700;16;0.0384615;89
fca3d923-b827-4102-a23a-142a9e8034a7;Sara ser, hvordan biblioteket ikke kun er et sted for bøger, men også et rum for dialog og demokrati. Det er her, ideer kan udveksles og fællesskab kan skabes.;d4362ea78ddf8720bc8894a40cd1a47933dbc7dd;1970_erne;fynsk;male;5700;14;0.0689655;90
4cdf8c74-bef4-4203-9c9a-33b0ff0ff949;Da dagen slutter, ser Sara ud over det livlige bibliotek. Hun er stolt af at være en del af et sted, der betyder så meget for så mange. Et sted, hvor alle er velkomne.;d4362ea78ddf8720bc8894a40cd1a47933dbc7dd;1970_erne;fynsk;male;5700;15;0.0294118;91
d75a262f-083a-4c09-ada6-7d6f13b1dc5b;Sofie arbejder med digitalisering i Vildby Kommune. Hendes job er at lave digitale løsninger, der gør det nemt for borgerne at bruge kommunens services.;af20046a5afb8271f5dd448d99219ed2993a78b9;1980_erne;vestjysk;male;7600;20;0.0833333;38
1d1a334c-66ac-4436-9c10-c080ff8c71bb;Det er mandag morgen, og Borgerservice åbner kl. 8:30. Borgere venter udenfor, mens medarbejderne gør klar ved skrankerne;1111579efcc2a50c87a15ecaab391fa26129b5a7;1990_erne;soenderjysk;male;6270;10;0.333333;31
a4299a91-2107-4628-961e-dd11ebcf0b87;Sofie starter sin dag på kontoret. Hun ser på nye projekter med sine kolleger. De vil gøre kommunens hjemmeside bedre, så borgerne nemt kan finde information.;af20046a5afb8271f5dd448d99219ed2993a78b9;1980_erne;vestjysk;male;7600;13;0.115385;39
7b9746da-634c-41c9-a196-149463ff3cb3;Et projekt er at lave en enkel portal. Her kan borgerne se deres egne oplysninger og finde hjælp. Sofie sikrer, at alt er sikkert.;af20046a5afb8271f5dd448d99219ed2993a78b9;1980_erne;vestjysk;male;7600;11;0.0416667;40
8da24d60-3b45-43c5-b930-b4af27190754;Sofie mødes også med andre afdelinger. De snakker om, hvordan digitalisering kan gøre det nemmere for borgerne og forbedre servicen.;af20046a5afb8271f5dd448d99219ed2993a78b9;1980_erne;vestjysk;male;7600;11;0.05;79
d0cca61c-0371-452a-92d4-e3760bd0d173;Anna er en erfaren medarbejder. Hun møder dagens første borger, en kvinde, som har mistet sit pas. Kvinden skal bruge et nyt hurtigt, da hun snart skal rejse.;1111579efcc2a50c87a15ecaab391fa26129b5a7;1990_erne;soenderjysk;male;6270;10;0.464286;63
eafc7dce-786f-4b86-bf67-648f4de64b89;Sofie arbejder på løsninger, hvor borgerne selv kan klare ting online. Hun hjælper med at udvikle apps og hjemmesider til dette formål.;af20046a5afb8271f5dd448d99219ed2993a78b9;1980_erne;vestjysk;male;7600;11;0.0454545;80
52e63e32-59b0-4587-b164-26126b02dbd6;Anna forklarer, hvordan man får et midlertidigt pas. Hun fortæller, hvilke dokumenter der skal medbringes, og at kvinden skal have taget et pasfoto. Kvinden følger Annas vejledning.;1111579efcc2a50c87a15ecaab391fa26129b5a7;1990_erne;soenderjysk;male;6270;11;0.407407;64
b069336a-5715-40b3-b704-ee5c8602c76f;I dag tester Sofie en ny chatfunktion. Den skal give borgere svar på deres spørgsmål hurtigt. Chatbotten hjælper med de mest almindelige spørgsmål.;af20046a5afb8271f5dd448d99219ed2993a78b9;1980_erne;vestjysk;male;7600;13;0.0;81
5102b423-0b56-460b-9a44-a151fcd30801;Hun får taget et foto og udfylder formularerne. Anna registrerer oplysningerne i systemet. Ved siden af Anna sidder Lars, som tager sig af kørekort.;1111579efcc2a50c87a15ecaab391fa26129b5a7;1990_erne;soenderjysk;male;6270;11;0.5;65
ea859984-1439-48f9-b235-fac07cf0c4d3;Sofie besøger også borgerservicecentret. Hun træner personalet i at bruge de nye systemer. Alle skal kunne bruge den nyeste teknologi.;af20046a5afb8271f5dd448d99219ed2993a78b9;1980_erne;vestjysk;male;7600;11;0.05;82
fa253194-91d1-4a64-abcd-9da60c3d1f8e;Tilbage på kontoret holder Sofie et møde med et IT-firma. De taler om, hvordan de kan bruge kunstig intelligens til at gøre servicen endnu bedre.;af20046a5afb8271f5dd448d99219ed2993a78b9;1980_erne;vestjysk;male;7600;10;0.08;83
a34021d7-9f43-449b-820c-f371c21e0514;En ældre mand kommer med sit kørekort, der snart udløber. Lars forklarer, at der kræves en lægeattest for at forny kørekortet, og giver manden en liste med de trin, han skal følge.;1111579efcc2a50c87a15ecaab391fa26129b5a7;1990_erne;soenderjysk;male;6270;14;0.34375;66
4ac6a463-75d6-4bca-85d8-906f741d1472;Sofie arbejder også på at gøre kommunen mere miljøvenlig. Hun vil reducere papirbrug og opfordrer til elektroniske dokumenter.;af20046a5afb8271f5dd448d99219ed2993a78b9;1980_erne;vestjysk;male;7600;10;0.166667;84
fc4c3773-1198-4f9d-8ddd-7bca8678994f;Senere forbereder Sofie en præsentation til et byrådsmøde. Hun viser, hvad de har opnået, og hvad de planlægger for fremtiden.;af20046a5afb8271f5dd448d99219ed2993a78b9;1980_erne;vestjysk;male;7600;11;0.05;85
6687d8b8-7a18-4b19-a85b-322c6ab0bea5;Når Sofie afslutter sin arbejdsdag, er hun glad for dagens arbejde. Hun tror på, at de digitale løsninger vil gøre en forskel for borgerne.;af20046a5afb8271f5dd448d99219ed2993a78b9;1980_erne;vestjysk;male;7600;11;0.0;86
9aad8ca0-4b8f-48a1-9582-d7447e024741;Sara arbejder som bibliotekar på det lokale bibliotek i Vildby. Hun ser biblioteket som et centralt mødested, hvor byens borgere kan samles om læring og fællesskab.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;14;0.0;18
540dd365-5815-4ce6-9c5b-2dfb5cbb5841;Dagen starter med, at Sara forbereder en læsegruppe for ældre. Gruppen mødes ugentligt for at diskutere bøger og dele deres læseoplevelser. Det skaber både glæde og fællesskab.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;14;0.148148;19
34151679-723f-4dc8-b2c6-667d415d99ff;Mens læsegruppen samles, forbereder Sara næste aktivitet i børneafdelingen. Biblioteket arrangerer en højtlæsningstime, hvor børn og forældre kan lytte til historier sammen.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;14;0.0454545;20
5b4ec42b-9031-45a5-a9e7-844de0a8f046;I børneafdelingen dukker flere familier op, og Sara læser en populær børnebog højt. Børnene sidder stille og lytter, mens deres forældre hygger sig og snakker sammen.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;12;0.0384615;21
50f1f209-91e0-4096-bde8-945a0e58de8c;Kasper arbejder i Vildby Kommune og er ansvarlig for at fremme medborgerskab, frivillighed og samskabelse. Han tror på, at borgerne spiller en vigtig rolle i byens udvikling.;b3a0ef528a51d03f404f8fa6331478edb0bccdaa;1940_erne;oestjysk;male;8305;18;0.111111;12
d523c37a-9fab-4012-bfb6-a072536fa1d9;Efter højtlæsningen hjælper Sara en gruppe studerende, som har brug for materiale til et projekt. Hun viser dem, hvordan de kan finde relevante bøger og artikler.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;12;0.0384615;22
34127e36-76d9-459f-a42d-5959ead22322;Senere på dagen arrangerer biblioteket en workshop for nye borgere i Vildby. Sara har inviteret en lokal forfatter til at tale om danske traditioner og kultur.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;12;0.0;78
de7a0941-a98e-4918-a2b0-33f7917bc550;Workshoppen er velbesøgt, og deltagerne engagerer sig i diskussionerne. Sara ser, hvordan biblioteket fungerer som et sted for kulturel udveksling og integration.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;12;0.0909091;87
6df3c637-d00a-4ef0-b23a-f2b243b11114;Tilbage ved skranken møder Sara en ældre mand, der søger hjælp til at bruge bibliotekets digitale tjenester. Hun viser ham, hvordan man låner e-bøger og bruger online ressourcer.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;13;0.0357143;88
f2fe6b50-bd5e-4baf-8cec-f01ab70aba5a;Senere på dagen er der en debat om byudvikling. Biblioteket har inviteret politikere og borgere til at diskutere fremtidens Vildby. Lokalet er fyldt med engagerede deltagere.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;15;0.0;89
27db711c-3b9e-4131-b58e-78f530cbe28e;Sara ser, hvordan biblioteket ikke kun er et sted for bøger, men også et rum for dialog og demokrati. Det er her, ideer kan udveksles og fællesskab kan skabes.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;12;0.137931;90
e040ab3b-1c0a-42fc-8b25-517833a911a3;Da dagen slutter, ser Sara ud over det livlige bibliotek. Hun er stolt af at være en del af et sted, der betyder så meget for så mange. Et sted, hvor alle er velkomne.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;13;0.0294118;91
f4d55947-8f9a-4087-9353-acfb9f70c920;Martin arbejder i Vildby Kommunes afdeling for sundhed og omsorg. Hans dag begynder med et morgenmøde, hvor dagens besøg og opgaver bliver koordineret med kollegerne.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;12;0.04;52
ff579707-d7ee-446c-bf9b-3b7dbd0a24aa;Dagen starter med et møde om et nyt projekt, hvor borgerne skal inddrages i at skabe nye kulturelle tilbud. Kasper og hans kolleger diskuterer, hvordan de bedst kan engagere borgerne.;b3a0ef528a51d03f404f8fa6331478edb0bccdaa;1940_erne;oestjysk;male;8305;14;0.466667;13
d5fd53b7-8815-4cfc-98cb-b37fdc095cdd;Kommunen har en klar strategi for at sikre sundhed og trivsel for alle borgere. Martin arbejder som hjemmehjælper og besøger ældre borgere, der har brug for støtte i hverdagen.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;12;0.0;53
f4e67ba2-84b4-40f9-aa2f-2001a6ec1036;Første besøg er hos Fru Jensen, en ældre dame, der bor alene. Martin hjælper hende med dagens medicin og sørger for, at hun har det godt. De taler lidt om vejret og dagens nyheder.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;13;0.0294118;112
4613e256-8bfe-4613-9fc2-2b7ac547d4ee;Efter besøget hos Fru Jensen kører Martin videre til næste borger. Her skal han hjælpe med personlig pleje og sikre, at alt er i orden i hjemmet, så borgeren føler sig tryg.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;12;0.03125;113
cf357785-439b-4347-bbd6-a4b719f22e7e;Kommunens sundhedsstrategi fokuserer på forebyggelse og tidlig indsats. Martin sørger for at holde øje med borgernes generelle helbred og rapporterer, hvis der er behov for lægehjælp.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;13;0.0;114
28f88f9c-1f62-4555-854d-2bacdc1a459e;Senere på dagen deltager Martin i en sundhedsklinik, hvor ældre borgere kan få tjekket blodtryk og kolesteroltal. Klinikken er en del af kommunens indsats for at forebygge sygdomme.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;13;0.0357143;115
8f1a39bd-cf11-4553-bf2c-4a8adae0d025;Martin arbejder tæt sammen med sygeplejersker og fysioterapeuter. De diskuterer, hvordan de bedst kan støtte borgerne og sikre, at de får den nødvendige pleje og hjælp.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;12;0.0;116
62d37b37-968f-4781-96a0-95fe6c0c7b1b;Tilbage på kontoret deltager Martin i et møde om fremtidige sundhedsprojekter. Kommunen ønsker at implementere nye digitale løsninger, der kan forbedre plejen og øge effektiviteten.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;14;0.0;117
d46d1b9a-a39e-4372-a7f3-22f8b95247c0;En del af strategien handler også om at fremme mental sundhed. Martin arbejder med at organisere aktiviteter, der skaber fællesskab og styrker trivsel blandt de ældre.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;12;0.0384615;118
35cea402-9c6f-4284-acef-2e00ca8113ce;Efter mødet besøger Kasper en lokal frivilligorganisation. Her møder han engagerede borgere, der arbejder med at arrangere events og aktiviteter for børn og unge i deres nærområde.;b3a0ef528a51d03f404f8fa6331478edb0bccdaa;1940_erne;oestjysk;male;8305;15;0.407407;14
02e284f0-b14b-4698-baed-58b8aee622c8;Hen mod slutningen af dagen besøger Martin en borger, der lige er kommet hjem fra hospitalet. Han sørger for, at borgeren har de nødvendige hjælpemidler og støtte i hjemmet.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;11;0.0;119
6f1ab512-a2f0-43a5-8d0d-18b8bd841b07;Da Martin afslutter sin arbejdsdag, reflekterer han over betydningen af sit arbejde. Han ved, at hans indsats er med til at skabe tryghed og trivsel for byens ældre borgere.;1ffafe017e30c0477159a38aeaa8135b4d79e350;1990_erne;koebenhavnsk;male;2660;12;0.0;120
1b8a0ad4-9df8-44e5-bb5d-84e76cc0a44b;Kasper lytter til deres ideer og forslag til, hvordan kommunen kan støtte deres arbejde. Han noterer deres behov og lover at følge op, så de kan få de ressourcer, de mangler.;b3a0ef528a51d03f404f8fa6331478edb0bccdaa;1940_erne;oestjysk;male;8305;13;0.0967742;15
0ee374c8-b394-43a9-a9ca-8447dad80a3b;Tilbage på kontoret arbejder Kasper på at udvikle en kampagne, der skal opfordre flere borgere til at deltage i frivillige aktiviteter. Kampagnen vil også fremhæve de eksisterende muligheder.;b3a0ef528a51d03f404f8fa6331478edb0bccdaa;1940_erne;oestjysk;male;8305;13;0.0357143;16
8c5ca4dd-e4ae-4bbc-a9cb-eac85764c68b;Kampagnen skal synliggøre de mange frivillige grupper og initiativer i Vildby. Kasper tror på, at flere vil være med, hvis de kender til de forskellige muligheder.;b3a0ef528a51d03f404f8fa6331478edb0bccdaa;1940_erne;oestjysk;male;8305;13;0.307692;17
1435b42a-13ca-43f7-a0fa-90089aeeb07a;Senere på dagen deltager Kasper i en workshop om samskabelse. Her møder han både borgere og repræsentanter fra forskellige organisationer, der ønsker at samarbejde om lokale projekter.;b3a0ef528a51d03f404f8fa6331478edb0bccdaa;1940_erne;oestjysk;male;8305;13;0.185185;73
0fc7a9c2-ceec-468f-9d7a-fa55474d6d7f;Maria arbejder i Vildby Kommunes afdeling for Teknik og Miljø. Hver dag bidrager hun til at gøre byen mere bæredygtig. Hun fokuserer på at gøre Vildby grønnere og mere miljøvenlig.;2769e9ff606030ddb11560a86b154e7a88825a0d;1970_erne;sjaellandsk;male;4300;15;0.0666667;11
67014d81-1ce6-4b85-b433-b3d27530dd69;Workshoppen fokuserer på, hvordan man kan bruge samskabelse til at skabe bedre løsninger i kommunen. Kasper noterer gode ideer og erfaringer fra deltagerne.;b3a0ef528a51d03f404f8fa6331478edb0bccdaa;1940_erne;oestjysk;male;8305;11;0.173913;74
39825dc7-8059-4eff-abad-cb556d02ed55;Dagen starter på kontoret, hvor Maria gennemgår dagens opgaver med sine kolleger. Teamet arbejder på projekter, der skal skabe flere grønne områder og forbedre byens miljø.;2769e9ff606030ddb11560a86b154e7a88825a0d;1970_erne;sjaellandsk;male;4300;13;0.0384615;54
5a73324a-621b-4529-b162-24b69adf38de;Marias første opgave er et møde om en ny bypark. Hun har været med til at planlægge projektet, som vil skabe mere grønt areal midt i Vildby og give borgerne adgang til natur.;2769e9ff606030ddb11560a86b154e7a88825a0d;1970_erne;sjaellandsk;male;4300;13;0.030303;55
3d11e075-1085-46a1-9b98-b9799c8938c7;Den nye park skal have steder til afslapning, legepladser og stier for cyklister og løbere. Målet er at bringe naturen tættere på indbyggerne og skabe et sted for alle.;2769e9ff606030ddb11560a86b154e7a88825a0d;1970_erne;sjaellandsk;male;4300;12;0.0344828;56
9c16f1c5-1350-4091-842d-075e1148bb7a;Efter workshoppen tager Kasper en tur rundt i byen. Han besøger et byrum, der er blevet udviklet i samarbejde med lokale borgere. Området er fyldt med liv og aktivitet.;b3a0ef528a51d03f404f8fa6331478edb0bccdaa;1940_erne;oestjysk;male;8305;12;0.482759;75
54bb410f-bfd9-4f38-b106-850e7395b67e;Efter mødet tager Maria ud for at inspicere et grønt område, der trænger til vedligeholdelse. Hun møder medarbejdere fra park- og vejafdelingen, som arbejder der.;2769e9ff606030ddb11560a86b154e7a88825a0d;1970_erne;sjaellandsk;male;4300;11;0.0;57
8c8f0796-963f-4529-b658-5e32d48e6b65;Medarbejderne planter nye træer og blomster. Maria og teamet diskuterer, hvordan området kan forbedres og gøres mere tiltrækkende for dem, der besøger stedet.;2769e9ff606030ddb11560a86b154e7a88825a0d;1970_erne;sjaellandsk;male;4300;11;0.0434783;58
bf5cbca2-2971-4e34-874e-c2e0cced9ed0;Tilbage på kontoret arbejder Maria på en kampagne om affaldssortering. Hun gennemgår materiale, der skal sendes ud til borgerne for at øge bevidstheden om genbrug.;2769e9ff606030ddb11560a86b154e7a88825a0d;1970_erne;sjaellandsk;male;4300;11;0.04;59
820b6fc8-2741-4b69-b911-cd9ebd245b61;Kasper er tilfreds med dagens arbejde og ser frem til at realisere flere projekter. Han ved, at samarbejde med borgerne er nøglen til at skabe en bedre og mere inkluderende by.;b3a0ef528a51d03f404f8fa6331478edb0bccdaa;1940_erne;oestjysk;male;8305;13;0.225806;76
b534587f-7426-414f-a24f-d664b11c9cf0;Kampagnen skal øge borgernes viden om affaldssortering. Dette vil hjælpe Vildby med at forbedre genanvendelsen og reducere den samlede mængde affald i byen.;2769e9ff606030ddb11560a86b154e7a88825a0d;1970_erne;sjaellandsk;male;4300;10;0.0;60
808ccd31-7395-4d5d-beba-2980bdd3fe30;Senere på dagen møder Maria lokale frivillige, som arbejder med miljøprojekter. De diskuterer, hvordan de kan samarbejde om at fremme bæredygtighed i byen.;2769e9ff606030ddb11560a86b154e7a88825a0d;1970_erne;sjaellandsk;male;4300;12;0.0;61
b9cc228d-f9ad-4739-9300-797bc9c5f997;Maria afslutter dagen med en gåtur i et af byens nye grønne områder. Hun ser børn lege og folk slappe af. Det får hende til at tænke på fremtidige projekter.;2769e9ff606030ddb11560a86b154e7a88825a0d;1970_erne;sjaellandsk;male;4300;11;0.1;62
75e9e39f-3258-40e6-9bdc-e5d99d37952a;Da dagen slutter, tænker Kasper på fremtiden og de mange muligheder for at styrke medborgerskab og frivillighed i Vildby. Han er motiveret til at fortsætte arbejdet.;b3a0ef528a51d03f404f8fa6331478edb0bccdaa;1940_erne;oestjysk;male;8305;14;0.384615;77
241ddc9c-bd2f-41a1-8a8c-bd94cfefe4e7;Det er aften, og byrådssalen er fyldt med politikere, embedsmænd og borgere. Byrådet i Vildby holder møde for at diskutere vigtige sager, der vedrører byens udvikling.;2769e9ff606030ddb11560a86b154e7a88825a0d;1970_erne;sjaellandsk;male;4300;11;0.0384615;23
dab26fbc-dfc8-4858-a98e-360a6eaccab4;På dagsordenen er blandt andet en ny skole, forbedring af cykelstier og en plan for bæredygtige boligbyggerier. Politikerne skal tage stilling til forslagene og træffe beslutninger.;2769e9ff606030ddb11560a86b154e7a88825a0d;1970_erne;sjaellandsk;male;4300;12;0.0769231;24
